Product ID,Product Name,Category,Quantity in Stock,Unit Price,Supplier,Order Date,Delivery Date,Region,Sales
P4913,Product C,Category 3,382,30.96,Supplier 2,2024-03-11 09:36:37.546473,2024-10-28 09:36:37.576288,North,1626.65
P6387,Product D,Category 4,430,11.03,Supplier 2,2024-05-14 09:36:37.546475,2024-10-25 09:36:37.576289,East,3252.3
P5764,Product B,Category 2,421,82.33,Supplier 4,2024-08-13 09:36:37.546476,2024-09-23 09:36:37.576291,East,4977.78
P3521,Product A,Category 4,105,32.77,Supplier 4,2024-12-12 09:36:37.546478,2024-12-25 09:36:37.576293,North,1583.71
P4429,Product C,Category 2,148,68.89,Supplier 4,2024-11-10 09:36:37.546480,2024-08-10 09:36:37.576295,North,2423.42
P5831,Product B,Category 1,104,56.7,Supplier 1,2024-11-28 09:36:37.546481,2024-01-30 09:36:37.576296,West,3776.17
P3007,Product B,Category 3,256,20.94,Supplier 1,2024-11-27 09:36:37.546483,2024-03-16 09:36:37.576298,North,3868.85
P9091,Product E,Category 2,350,31.74,Supplier 3,2024-07-02 09:36:37.546485,2024-02-12 09:36:37.576300,South,3897.11
P1943,Product A,Category 3,285,89.68,Supplier 1,2024-11-02 09:36:37.546486,2024-09-27 09:36:37.576301,West,4834.15
P2593,Product D,Category 4,16,21.94,Supplier 3,2024-11-22 09:36:37.546488,2024-10-28 09:36:37.576303,North,4396.34
P2535,Product B,Category 2,458,29.27,Supplier 1,2024-10-06 09:36:37.546489,2024-04-17 09:36:37.576304,West,2371.58
P1460,Product E,Category 1,386,13.46,Supplier 1,2024-09-19 09:36:37.546491,2024-10-22 09:36:37.576306,South,3122.6
P3191,Product E,Category 1,460,49.01,Supplier 4,2024-11-02 09:36:37.546493,2024-12-23 09:36:37.576307,South,3855.67
P7458,Product A,Category 3,451,66.64,Supplier 3,2024-07-10 09:36:37.546494,2024-02-10 09:36:37.576309,West,3303.8
P4701,Product C,Category 3,112,24.68,Supplier 4,2024-06-15 09:36:37.546496,2024-06-10 09:36:37.576311,East,3289.1
P3076,Product D,Category 1,315,70.02,Supplier 4,2024-07-19 09:36:37.546497,2024-11-28 09:36:37.576312,North,3345.41
P9775,Product B,Category 3,263,45.56,Supplier 3,2024-08-25 09:36:37.546499,2024-02-26 09:36:37.576314,South,1063.35
P1582,Product A,Category 4,112,80.41,Supplier 1,2024-10-22 09:36:37.546501,2024-05-24 09:36:37.576315,East,1013.58
P2036,Product D,Category 1,440,93.24,Supplier 3,2024-10-06 09:36:37.546502,2024-01-24 09:36:37.576317,West,1732.88
P8573,Product C,Category 4,89,67.2,Supplier 4,2024-08-18 09:36:37.546505,2024-11-23 09:36:37.576319,East,2148.89
P7446,Product A,Category 2,382,72.13,Supplier 3,2024-05-15 09:36:37.546506,2024-06-04 09:36:37.576320,North,1956.52
P8978,Product E,Category 1,442,52.63,Supplier 1,2024-10-14 09:36:37.546508,2024-11-02 09:36:37.576322,West,4639.68
P6716,Product A,Category 4,498,45.02,Supplier 2,2024-04-14 09:36:37.546517,2024-08-05 09:36:37.576323,South,1488.41
P8772,Product C,Category 2,358,92.34,Supplier 1,2024-04-19 09:36:37.546520,2024-10-30 09:36:37.576325,West,1584.06
P6474,Product B,Category 1,11,78.41,Supplier 2,2024-09-10 09:36:37.546523,2024-03-22 09:36:37.576326,North,1121.72
P7074,Product B,Category 2,238,75.1,Supplier 3,2024-12-28 09:36:37.546526,2024-05-23 09:36:37.576328,West,1458.53
P8014,Product D,Category 1,120,54.34,Supplier 2,2024-07-21 09:36:37.546528,2024-03-05 09:36:37.576331,North,3252.09
P7128,Product C,Category 3,279,76.53,Supplier 3,2024-04-28 09:36:37.546531,2024-03-18 09:36:37.576334,West,3620.76
P4027,Product D,Category 3,73,58.67,Supplier 3,2024-11-07 09:36:37.546534,2024-01-19 09:36:37.576336,South,1670.62
P2701,Product A,Category 1,110,89.67,Supplier 4,2024-02-14 09:36:37.546537,2024-03-26 09:36:37.576339,West,1432.88
P5948,Product E,Category 1,219,64.66,Supplier 4,2024-08-25 09:36:37.546540,2024-06-18 09:36:37.576342,South,3543.95
P1310,Product E,Category 2,251,96.0,Supplier 1,2024-07-07 09:36:37.546543,2024-10-10 09:36:37.576345,East,3408.35
P4588,Product E,Category 2,43,35.81,Supplier 2,2024-02-13 09:36:37.546545,2024-09-03 09:36:37.576347,East,1785.0
P1447,Product A,Category 2,169,95.6,Supplier 1,2024-10-17 09:36:37.546547,2024-05-06 09:36:37.576350,South,2263.24
P9081,Product B,Category 1,90,54.69,Supplier 3,2024-03-04 09:36:37.546548,2024-10-01 09:36:37.576352,West,2238.85
P5399,Product E,Category 2,426,48.57,Supplier 4,2024-09-06 09:36:37.546550,2024-06-20 09:36:37.576355,West,3618.2
P4170,Product B,Category 4,135,63.76,Supplier 2,2024-06-06 09:36:37.546552,2024-10-31 09:36:37.576357,South,3935.87
P4707,Product D,Category 1,403,33.61,Supplier 3,2024-04-01 09:36:37.546554,2024-09-17 09:36:37.576360,South,1620.57
P3416,Product C,Category 3,102,18.17,Supplier 4,2024-12-31 09:36:37.546555,2024-05-03 09:36:37.576363,West,2155.56
P8580,Product E,Category 2,135,39.21,Supplier 2,2024-05-30 09:36:37.546557,2024-02-04 09:36:37.576366,North,3259.12
P6425,Product A,Category 2,179,84.6,Supplier 3,2024-06-24 09:36:37.546559,2024-06-15 09:36:37.576373,West,1090.72
P1476,Product D,Category 2,58,63.32,Supplier 1,2024-06-05 09:36:37.546561,2024-08-27 09:36:37.576374,North,2586.82
P4638,Product B,Category 1,372,81.83,Supplier 2,2024-08-17 09:36:37.546562,2024-11-20 09:36:37.576376,East,3549.61
P9143,Product A,Category 1,286,39.76,Supplier 2,2024-12-04 09:36:37.546564,2024-09-17 09:36:37.576378,East,1699.71
P1091,Product B,Category 3,81,24.75,Supplier 3,2024-11-25 09:36:37.546565,2024-06-08 09:36:37.576379,East,1744.7
P8426,Product B,Category 3,68,52.92,Supplier 1,2025-01-11 09:36:37.546567,2024-11-19 09:36:37.576381,North,3812.18
P3826,Product B,Category 2,187,17.83,Supplier 4,2024-01-26 09:36:37.546568,2024-07-25 09:36:37.576382,East,3781.2
P9922,Product A,Category 3,212,22.55,Supplier 1,2024-06-21 09:36:37.546570,2024-05-22 09:36:37.576384,South,3825.36
P9944,Product B,Category 4,15,87.15,Supplier 4,2024-01-30 09:36:37.546572,2025-01-16 09:36:37.576386,South,1751.72
P5256,Product C,Category 1,367,66.83,Supplier 1,2024-05-01 09:36:37.546573,2024-09-02 09:36:37.576387,East,1154.24
P7175,Product D,Category 1,9,28.9,Supplier 1,2024-08-17 09:36:37.546575,2024-07-25 09:36:37.576389,East,1369.98
P6718,Product A,Category 1,143,44.97,Supplier 4,2024-10-31 09:36:37.546577,2024-10-20 09:36:37.576391,North,2679.45
P8217,Product C,Category 1,229,17.74,Supplier 1,2024-11-18 09:36:37.546578,2024-09-27 09:36:37.576392,West,1128.69
P7713,Product E,Category 3,165,89.91,Supplier 3,2024-07-02 09:36:37.546580,2024-07-05 09:36:37.576394,South,1983.71
P3966,Product A,Category 3,326,66.04,Supplier 1,2024-04-11 09:36:37.546582,2024-07-08 09:36:37.576395,North,1643.13
P2077,Product B,Category 3,36,60.3,Supplier 1,2024-07-22 09:36:37.546583,2024-07-11 09:36:37.576397,East,3131.32
P6309,Product D,Category 4,281,77.41,Supplier 1,2024-12-05 09:36:37.546585,2024-08-29 09:36:37.576398,West,4550.25
P3156,Product D,Category 4,22,57.75,Supplier 2,2024-04-29 09:36:37.546587,2024-09-19 09:36:37.576405,South,4781.88
P1605,Product B,Category 1,54,84.42,Supplier 3,2024-05-24 09:36:37.546588,2024-04-20 09:36:37.576407,South,2596.12
P5222,Product D,Category 1,367,25.38,Supplier 3,2025-01-06 09:36:37.546590,2024-02-22 09:36:37.576408,North,1861.27
P6040,Product A,Category 2,322,52.88,Supplier 3,2024-01-22 09:36:37.546592,2024-05-13 09:36:37.576410,West,2991.08
P8865,Product B,Category 3,152,49.28,Supplier 2,2024-10-30 09:36:37.546593,2024-04-21 09:36:37.576412,North,1042.77
P9136,Product A,Category 2,178,45.31,Supplier 2,2024-07-23 09:36:37.546595,2024-02-20 09:36:37.576413,West,1903.56
P5774,Product C,Category 2,242,46.44,Supplier 3,2024-06-22 09:36:37.546596,2024-01-21 09:36:37.576415,South,2449.6
P2973,Product B,Category 2,418,45.9,Supplier 3,2024-07-13 09:36:37.546598,2024-04-18 09:36:37.576417,North,4013.95
P1804,Product B,Category 4,161,75.29,Supplier 3,2024-09-29 09:36:37.546600,2024-08-13 09:36:37.576418,West,3970.36
P5623,Product E,Category 1,185,58.9,Supplier 4,2024-04-22 09:36:37.546601,2024-08-24 09:36:37.576420,South,3183.06
P1454,Product C,Category 4,48,30.53,Supplier 1,2024-09-13 09:36:37.546603,2024-09-04 09:36:37.576422,North,2761.37
P8856,Product D,Category 3,300,74.05,Supplier 3,2024-09-28 09:36:37.546605,2024-11-14 09:36:37.576423,West,2693.1
P5685,Product C,Category 1,284,80.52,Supplier 3,2024-05-03 09:36:37.546606,2024-08-03 09:36:37.576425,South,2299.93
P2186,Product B,Category 2,186,84.65,Supplier 1,2024-05-10 09:36:37.546608,2024-03-04 09:36:37.576426,North,2221.53
P9045,Product A,Category 2,208,87.98,Supplier 1,2024-11-15 09:36:37.546609,2024-03-04 09:36:37.576428,South,2040.41
P3299,Product B,Category 1,295,63.84,Supplier 3,2025-01-14 09:36:37.546611,2024-04-21 09:36:37.576430,North,1533.77
P9534,Product D,Category 3,20,98.69,Supplier 2,2025-01-09 09:36:37.546613,2024-10-26 09:36:37.576431,South,4684.77
P2168,Product B,Category 4,118,16.21,Supplier 1,2024-10-05 09:36:37.546614,2024-08-03 09:36:37.576433,West,4036.08
P8207,Product C,Category 1,162,12.42,Supplier 2,2024-04-04 09:36:37.546616,2024-02-27 09:36:37.576434,East,2706.5
P6016,Product D,Category 4,403,23.77,Supplier 2,2024-06-28 09:36:37.546618,2024-02-03 09:36:37.576436,South,4184.73
P9204,Product A,Category 4,244,39.39,Supplier 1,2024-03-03 09:36:37.546619,2024-08-16 09:36:37.576438,West,4956.98
P8165,Product C,Category 4,64,78.83,Supplier 1,2024-12-03 09:36:37.546621,2024-10-19 09:36:37.576440,North,4070.19
P6314,Product D,Category 2,337,84.01,Supplier 3,2024-10-02 09:36:37.546622,2024-06-21 09:36:37.576441,West,3466.66
P3316,Product A,Category 1,358,58.54,Supplier 2,2024-05-16 09:36:37.546624,2024-08-23 09:36:37.576443,West,1834.49
P7136,Product C,Category 3,133,16.27,Supplier 2,2024-03-17 09:36:37.546625,2024-06-19 09:36:37.576445,South,3887.89
P3510,Product D,Category 4,71,76.54,Supplier 1,2024-11-01 09:36:37.546627,2024-10-04 09:36:37.576446,West,1873.84
P1167,Product E,Category 1,417,87.73,Supplier 3,2024-03-31 09:36:37.546629,2024-12-20 09:36:37.576448,East,4973.26
P3617,Product C,Category 4,252,30.1,Supplier 1,2025-01-07 09:36:37.546631,2024-04-05 09:36:37.576449,South,1283.6
P7968,Product C,Category 3,375,73.38,Supplier 2,2024-02-22 09:36:37.546632,2024-01-27 09:36:37.576451,North,4227.38
P5737,Product C,Category 1,411,39.16,Supplier 4,2024-10-21 09:36:37.546634,2024-11-07 09:36:37.576453,West,1009.44
P2106,Product E,Category 2,6,74.99,Supplier 3,2024-07-03 09:36:37.546635,2024-05-27 09:36:37.576454,South,1242.52
P7234,Product B,Category 2,411,58.96,Supplier 2,2024-12-02 09:36:37.546637,2024-04-12 09:36:37.576456,West,2873.99
P9322,Product D,Category 3,37,83.29,Supplier 1,2025-01-04 09:36:37.546639,2024-01-21 09:36:37.576458,East,4157.77
P8833,Product B,Category 1,348,60.8,Supplier 1,2024-08-17 09:36:37.546640,2024-03-31 09:36:37.576459,North,1109.91
P5192,Product E,Category 3,309,75.15,Supplier 4,2024-09-08 09:36:37.546642,2024-12-02 09:36:37.576461,South,2029.09
P9327,Product C,Category 2,457,76.41,Supplier 3,2024-09-24 09:36:37.546643,2024-07-08 09:36:37.576463,West,3030.93
P8547,Product C,Category 1,392,19.69,Supplier 2,2024-11-18 09:36:37.546645,2024-09-04 09:36:37.576464,West,2802.51
P6831,Product C,Category 1,15,34.79,Supplier 1,2024-07-15 09:36:37.546646,2024-10-12 09:36:37.576466,East,3673.58
P7044,Product C,Category 2,296,78.33,Supplier 4,2024-01-26 09:36:37.546648,2024-09-01 09:36:37.576467,South,3805.39
P4099,Product E,Category 3,465,15.76,Supplier 2,2024-11-05 09:36:37.546650,2024-12-19 09:36:37.576469,North,3858.89
P9258,Product E,Category 4,177,40.45,Supplier 1,2024-04-23 09:36:37.546651,2024-01-18 09:36:37.576470,East,1113.58
P2177,Product C,Category 1,369,44.06,Supplier 1,2024-10-19 09:36:37.546653,2024-10-13 09:36:37.576472,South,1029.13
P8339,Product C,Category 3,496,12.92,Supplier 2,2025-01-16 09:36:37.546655,2024-12-27 09:36:37.576474,South,3812.19
P3117,Product C,Category 4,195,24.37,Supplier 2,2024-10-15 09:36:37.546656,2024-05-02 09:36:37.576475,West,2019.49
P7330,Product A,Category 3,453,33.06,Supplier 2,2024-05-03 09:36:37.546658,2024-07-23 09:36:37.576477,East,3428.9
P1357,Product D,Category 3,226,75.63,Supplier 4,2024-10-23 09:36:37.546660,2024-04-24 09:36:37.576478,North,3537.71
P2409,Product B,Category 4,354,15.22,Supplier 2,2024-10-25 09:36:37.546661,2025-01-03 09:36:37.576480,West,1714.51
P4223,Product D,Category 2,91,33.91,Supplier 4,2024-05-07 09:36:37.546663,2024-07-13 09:36:37.576482,North,1644.99
P6150,Product A,Category 1,27,35.53,Supplier 3,2024-11-16 09:36:37.546664,2025-01-08 09:36:37.576483,North,3964.35
P3691,Product C,Category 1,380,59.26,Supplier 1,2024-07-02 09:36:37.546666,2024-01-29 09:36:37.576485,South,3966.85
P4859,Product D,Category 3,494,63.05,Supplier 1,2024-02-03 09:36:37.546672,2024-04-21 09:36:37.576487,South,3432.56
P4230,Product B,Category 2,424,86.67,Supplier 4,2024-12-05 09:36:37.546673,2024-10-14 09:36:37.576488,North,3065.53
P6860,Product E,Category 3,150,27.35,Supplier 4,2024-10-19 09:36:37.546675,2024-11-25 09:36:37.576490,East,2524.71
P4547,Product E,Category 4,127,16.33,Supplier 3,2024-07-26 09:36:37.546677,2024-07-15 09:36:37.576492,West,2865.88
P3683,Product D,Category 1,151,89.12,Supplier 2,2024-08-03 09:36:37.546678,2024-02-15 09:36:37.576493,North,4120.79
P9118,Product D,Category 3,292,37.93,Supplier 2,2024-10-14 09:36:37.546680,2024-06-05 09:36:37.576495,East,1763.2
P4672,Product B,Category 4,172,28.61,Supplier 2,2024-10-23 09:36:37.546682,2024-05-14 09:36:37.576496,South,3110.82
P8328,Product B,Category 4,311,59.94,Supplier 2,2024-10-17 09:36:37.546683,2024-08-30 09:36:37.576498,North,1398.23
P9421,Product E,Category 2,33,76.95,Supplier 2,2024-06-04 09:36:37.546685,2024-07-13 09:36:37.576499,North,1956.87
P1363,Product E,Category 4,415,60.15,Supplier 2,2024-06-19 09:36:37.546686,2024-04-17 09:36:37.576501,South,3212.02
P6496,Product E,Category 4,168,37.48,Supplier 3,2024-06-29 09:36:37.546688,2025-01-04 09:36:37.576503,West,2342.9
P7560,Product B,Category 3,359,26.86,Supplier 2,2024-12-24 09:36:37.546690,2024-12-26 09:36:37.576505,South,2349.9
P4745,Product C,Category 2,60,13.89,Supplier 4,2024-08-18 09:36:37.546691,2024-07-12 09:36:37.576508,West,3641.82
P6279,Product B,Category 1,170,30.6,Supplier 2,2024-06-10 09:36:37.546693,2024-07-23 09:36:37.576510,North,3381.27
P2561,Product B,Category 4,119,95.14,Supplier 3,2024-06-08 09:36:37.546695,2024-01-27 09:36:37.576513,West,1703.36
P7866,Product E,Category 4,421,83.56,Supplier 2,2024-02-01 09:36:37.546696,2024-03-12 09:36:37.576516,East,4146.53
P3846,Product A,Category 3,267,92.26,Supplier 4,2024-05-30 09:36:37.546698,2025-01-04 09:36:37.576519,West,3625.43
P2954,Product C,Category 3,40,75.39,Supplier 4,2024-04-05 09:36:37.546700,2024-06-21 09:36:37.576522,North,1022.7
P4314,Product B,Category 3,248,91.78,Supplier 3,2025-01-14 09:36:37.546701,2025-01-11 09:36:37.576524,North,2094.34
P4863,Product C,Category 2,38,20.59,Supplier 3,2024-09-17 09:36:37.546703,2024-01-30 09:36:37.576527,North,1134.32
P8179,Product E,Category 1,175,35.28,Supplier 1,2024-05-26 09:36:37.546705,2024-12-10 09:36:37.576530,South,2046.45
P9651,Product C,Category 4,471,48.18,Supplier 4,2024-06-01 09:36:37.546706,2024-03-23 09:36:37.576532,South,3360.86
P4962,Product B,Category 4,258,80.05,Supplier 4,2024-07-12 09:36:37.546708,2024-08-30 09:36:37.576535,East,4730.4
P9081,Product D,Category 2,444,35.87,Supplier 1,2024-10-18 09:36:37.546709,2024-05-25 09:36:37.576538,West,1467.46
P3995,Product C,Category 3,149,89.5,Supplier 2,2024-03-18 09:36:37.546711,2024-12-01 09:36:37.576540,East,4740.42
P9609,Product D,Category 2,257,77.31,Supplier 2,2024-08-22 09:36:37.546713,2024-10-17 09:36:37.576542,South,2990.43
P6592,Product C,Category 3,111,96.44,Supplier 3,2025-01-16 09:36:37.546714,2024-05-16 09:36:37.576543,North,3800.67
P3300,Product A,Category 3,404,14.78,Supplier 2,2024-07-22 09:36:37.546716,2024-06-02 09:36:37.576545,East,1046.5
P2090,Product B,Category 3,125,45.63,Supplier 3,2024-11-04 09:36:37.546718,2024-10-23 09:36:37.576547,West,4995.44
P7947,Product C,Category 3,131,38.86,Supplier 3,2024-07-02 09:36:37.546719,2024-11-26 09:36:37.576548,West,2044.75
P7631,Product C,Category 4,484,59.2,Supplier 3,2024-10-26 09:36:37.546721,2024-07-27 09:36:37.576550,East,3413.14
P6402,Product C,Category 1,352,10.47,Supplier 1,2024-02-23 09:36:37.546722,2024-10-31 09:36:37.576551,South,2159.37
P8549,Product B,Category 1,444,77.9,Supplier 2,2024-05-10 09:36:37.546724,2024-03-08 09:36:37.576553,East,2220.79
P6927,Product D,Category 4,88,81.89,Supplier 1,2024-06-12 09:36:37.546726,2024-11-27 09:36:37.576555,South,4224.22
P2914,Product A,Category 4,353,18.36,Supplier 2,2024-12-12 09:36:37.546727,2024-02-29 09:36:37.576557,North,1287.22
P3627,Product A,Category 1,319,81.42,Supplier 1,2024-09-23 09:36:37.546729,2024-02-29 09:36:37.576562,South,4875.62
P3926,Product E,Category 2,172,20.26,Supplier 3,2024-06-12 09:36:37.546731,2024-06-18 09:36:37.576564,West,3851.02
P1186,Product A,Category 3,264,25.48,Supplier 1,2024-12-18 09:36:37.546732,2024-08-02 09:36:37.576566,East,1684.72
P1759,Product C,Category 4,112,57.85,Supplier 2,2024-06-27 09:36:37.546734,2024-06-25 09:36:37.576567,North,2936.62
P5853,Product B,Category 1,78,14.47,Supplier 3,2024-04-09 09:36:37.546736,2024-08-24 09:36:37.576569,West,3600.74
P1945,Product B,Category 4,382,62.81,Supplier 4,2024-10-21 09:36:37.546737,2024-01-24 09:36:37.576571,East,1043.78
P1307,Product D,Category 3,24,37.26,Supplier 2,2024-04-16 09:36:37.546739,2024-11-22 09:36:37.576572,South,2902.09
P5965,Product C,Category 3,358,93.89,Supplier 2,2024-07-04 09:36:37.546740,2024-11-12 09:36:37.576574,South,1464.61
P7369,Product A,Category 1,222,16.96,Supplier 3,2024-11-19 09:36:37.546742,2024-03-23 09:36:37.576575,South,1110.96
P3818,Product C,Category 4,353,68.13,Supplier 2,2024-09-13 09:36:37.546744,2024-05-08 09:36:37.576577,North,2814.65
P3974,Product B,Category 3,246,27.47,Supplier 1,2024-04-13 09:36:37.546745,2024-12-15 09:36:37.576579,North,4182.19
P1165,Product B,Category 4,312,39.2,Supplier 3,2024-02-04 09:36:37.546747,2024-07-26 09:36:37.576580,North,1234.07
P5751,Product C,Category 4,135,46.77,Supplier 4,2024-06-29 09:36:37.546749,2024-07-05 09:36:37.576582,South,1467.51
P9738,Product C,Category 2,479,55.45,Supplier 2,2024-10-22 09:36:37.546750,2024-05-16 09:36:37.576584,North,2798.55
P9420,Product E,Category 4,205,17.54,Supplier 4,2024-02-25 09:36:37.546752,2024-10-26 09:36:37.576585,East,2047.15
P8094,Product E,Category 3,312,71.24,Supplier 2,2024-12-05 09:36:37.546754,2024-03-27 09:36:37.576587,North,3645.89
P8370,Product C,Category 4,337,61.84,Supplier 4,2024-05-10 09:36:37.546755,2024-12-17 09:36:37.576588,North,1877.24
P2094,Product D,Category 3,388,36.28,Supplier 4,2024-09-01 09:36:37.546757,2024-11-19 09:36:37.576590,East,4615.91
P5609,Product A,Category 4,232,65.27,Supplier 2,2024-01-25 09:36:37.546759,2024-11-05 09:36:37.576591,East,2701.06
P7058,Product D,Category 1,83,92.17,Supplier 3,2024-07-28 09:36:37.546760,2024-06-02 09:36:37.576593,East,2480.56
P2651,Product A,Category 2,432,23.99,Supplier 1,2024-03-29 09:36:37.546762,2024-10-28 09:36:37.576595,West,1000.83
P6332,Product E,Category 1,345,46.88,Supplier 3,2024-05-25 09:36:37.546764,2024-02-11 09:36:37.576596,East,3825.3
P8739,Product A,Category 3,22,81.46,Supplier 2,2024-08-25 09:36:37.546765,2024-07-15 09:36:37.576598,West,2314.47
P1825,Product E,Category 2,58,82.84,Supplier 2,2024-02-02 09:36:37.546767,2024-06-11 09:36:37.576599,South,1433.1
P7022,Product C,Category 1,271,18.38,Supplier 2,2024-05-06 09:36:37.546769,2024-03-11 09:36:37.576601,South,3151.59
P9582,Product E,Category 3,170,73.79,Supplier 2,2024-09-18 09:36:37.546771,2024-12-06 09:36:37.576603,East,3504.84
P5792,Product B,Category 4,161,15.12,Supplier 4,2024-01-25 09:36:37.546772,2024-03-11 09:36:37.576604,West,2871.09
P1264,Product A,Category 4,264,80.98,Supplier 4,2024-10-22 09:36:37.546774,2024-12-17 09:36:37.576607,South,4403.51
P4676,Product B,Category 4,8,39.73,Supplier 2,2024-05-23 09:36:37.546776,2024-03-24 09:36:37.576610,North,3365.58
P7043,Product D,Category 4,137,85.42,Supplier 1,2024-04-21 09:36:37.546777,2024-06-13 09:36:37.576613,East,4744.17
P2567,Product B,Category 2,290,56.7,Supplier 2,2024-11-21 09:36:37.546779,2024-12-12 09:36:37.576615,West,2369.73
P1374,Product A,Category 2,195,72.54,Supplier 2,2024-06-03 09:36:37.546781,2024-11-12 09:36:37.576618,East,2009.63
P3127,Product B,Category 1,451,61.75,Supplier 1,2024-12-08 09:36:37.546782,2024-03-03 09:36:37.576621,West,4670.06
P7999,Product D,Category 4,234,59.7,Supplier 3,2024-07-06 09:36:37.546784,2024-11-02 09:36:37.576624,North,3314.57
P1644,Product A,Category 2,295,79.83,Supplier 1,2024-05-25 09:36:37.546786,2025-01-15 09:36:37.576627,South,2842.81
